ventas(miles €),ESPAÑA,CATALUÑA,ARAGÓN,ILLES BALEARS,COMUNITAT VALENCIANA,REGIÓN DE MURCIA,ANDALUCÍA,COMUNIDAD DE MADRID,CASTILLA - LA MANCHA,EXTREMADURA,CASTILLA Y LEÓN,GALICIA,PRINCIPADO DE ASTURIAS,CANTABRIA,PAIS VASCO,LA RIOJA,C. FORAL DE NAVARRA,CANARIAS
P.P.CONSERVA CARNE,268819.32,46720.64000000001,8772.068700000002,5269.066,32022.624,6627.5897,46118.007000000005,45305.688,13354.0095,5964.8017,12500.4865,7911.0089,5316.837,2458.5661,14959.999700000002,1677.3941800000002,2583.2195,11257.3303
P.P.CONSERV PESCADO,34478.332,8153.536599999999,1571.28467,1344.7473800000002,3395.6266000000005,635.85,4406.5825,5736.666499999999,1485.65932,560.5361700000001,1726.33065,609.686175,691.7915099999999,352.666122,2785.6866800000003,31.83123,328.45787,661.39087
P.P.CONSERV VEGETAL,160080.12000000002,29359.809,5591.823899999999,3050.3829,17168.028,4633.6619,32906.396,27172.949,6190.7394,2658.0902,6237.533799999999,4374.359,2912.6879000000004,1895.01928,6960.1993,2243.6588,1771.76159,4953.0143
P.P.CONSV LEGUMBRE,56081.331000000006,8132.008999999998,1526.74827,934.92022,7365.9345,2329.4485,10301.0547,12202.0059,1855.83078,585.91749,2639.7516,1451.88262,928.51271,947.4444499999998,2183.75128,245.4823,420.93842,2029.69701
P.P.CONSERVA PASTA,106222.89800000002,30763.186,2558.8649,1991.0373,12411.750599999998,3841.2251,16562.472999999998,13541.463,3722.6079,1221.35232,4210.495099999999,2910.1529,2211.4085800000003,678.0523400000001,4346.8,404.263013,610.07143,4237.6871
PLAT.PREP.CONGELADO,653803.2779999999,122640.02589999998,19520.07654,16280.504199999998,75361.17379999999,19787.76258,124586.135,97913.3128,31017.3242,16292.455589999998,30416.988500000003,20496.91709,10536.01148,8188.117480000001,25046.93834,2537.1258580000003,5905.018374000001,27277.37147
P.P.CONGELADO CARNE,149523.41999999998,23284.502,3115.2975,3120.503,15879.483,4630.0273,35420.657,22631.96,7188.1864000000005,3516.9972,5934.8633,5773.375,2298.0999,1715.15439,5054.725100000001,824.05079,1038.25679,8097.2677
P.P.CONGEL.PESCADO,257013.64,45231.866,9825.218300000002,6658.2493,29735.688999999995,8465.0876,44438.89599999999,35790.887,12981.7965,6498.2669,15591.7766,8089.5134,4467.7428,3845.2182,11851.007,961.8646,3149.48427,9431.0732
P.P.CONGEL.VEGETAL,96518.107,20182.155,2894.0201,1725.28808,11017.0793,2018.7334,19953.977,15590.1974,3545.9430999999995,3539.875399999999,3516.8073,2227.4366,1521.45533,765.0992399999998,3330.7532,266.41009699999995,644.60042,3778.2737
P.P.CONGELADO PASTA,83246.265,21848.17,1924.0336,3296.6902,11151.2427,2259.72568,13886.2439,10587.018299999998,3704.697400000001,1559.78473,2701.118,2369.9154,1185.26679,894.0162399999999,2069.94624,252.806257,544.3090299999999,3011.2822
OTROS P.P.CONGELADO,67501.846,12093.3329,1761.5070400000002,1479.7736199999997,7577.6798,2414.1886,10886.361099999998,13313.2501,3596.7008,1177.53136,2672.4232999999995,2036.67669,1063.44666,968.6294099999998,2740.5068,231.994114,528.367864,2959.47467
P.P.SOPAS Y CREMAS,409004.98999999993,101035.067,12740.351,11459.4953,46329.645,14193.9081,67528.06899999999,61780.785,17203.082,8162.6068,16412.222999999998,8950.2648,6029.012699999999,4749.551,14831.2796,1790.21741,3766.2493,12043.1822
P.P.GAZPACHO/SALMOR,146714.46300000002,28698.201000000005,3606.80354,2579.9533799999995,16989.3667,8140.193999999999,27421.1455,27721.8503,7066.92313,2798.65588,5714.091100000001,1669.60766,1744.38712,1292.9675499999996,5182.6778,509.2953480000001,1747.53428,3830.80224
P.P.SOPAS Y CR.HORT,66323.185,17548.291100000002,2662.17282,2069.28223,8425.772700000001,2093.90974,8152.6244,9648.7343,2207.2524899999994,957.95942,2187.7121300000003,2252.07057,1222.51613,514.16877,3275.1453,409.649419,530.3864400000001,2165.536
P.P.PIZZA,736610.57,144438.28900000002,19026.453,21292.739,79521.68,24792.673,145300.27,94760.422,30224.381000000005,15768.966000000002,31333.382,36703.444,14729.1201,8868.445000000002,28852.49,3628.0946,7974.605100000001,29395.135
P.P.PASTA RESTO,129321.903,33402.318,3673.7807,6239.767000000001,14389.2087,4724.3786,21871.993,15957.860100000002,4592.1799,1711.1138,5170.3451,4231.6307,2631.16564,995.3840099999998,4362.4058,778.6426700000001,915.73346,3673.997800000001
TORTILLAS REFRIGERAD,81420.34500000002,15220.111,3410.0840000000007,1721.5935800000002,6349.186699999999,1765.59194,15767.385799999998,13539.179799999998,3263.2654,1953.1255,4683.0156,2055.9654,1478.12446,1013.5099699999998,4764.4538,587.98275,1016.20642,2831.5629
PLAT.PREP.OTROS,873511.53,173022.94999999998,24373.411000000004,25613.846,86981.90599999999,32137.355,146271.43,133656.093,25064.258000000005,14400.8149,37889.444,44854.396,19876.4493,12304.854,36794.203,5195.1516,6977.136399999999,48097.851
CAFES E INFUSIONES,1416846.5056000005,294470.793344,42904.206265,37992.184236,164315.796393,43528.09688899999,224582.29574700003,179576.37565,43805.696531,24095.22424,64087.653786,88733.797051,38523.000528,15197.413159,69418.98382000001,8118.140860999999,18394.560827,59102.345552
CAFE G. O M.TORREFAC,7821.703200000001,171.70801400000002,42.296831000000005,18.365391,8.817793,56.294642,266.080877,1733.41608,190.50953000000004,3847.0647,395.090336,229.795047,62.76535,5.53163,241.283899,2.806738,5.07291,544.80337
CAFE G. O M.NATURAL,557156.52,144923.65,17943.161000000004,15637.954500000002,70012.519,16998.387000000002,75963.51000000001,66028.51,11879.6217,6574.726600000001,21258.305,28543.17,14508.7671,4776.744899999999,28827.281,2479.7197,6024.664,24775.87
CAFE G. O M.MEZCLA,126469.30000000002,18047.444,3442.9174,2557.5242,10164.8866,2486.7850000000003,19348.025,23544.517000000003,4939.3886,3579.4504,8088.580400000001,8725.3203,3954.639000000001,1071.71158,5034.9376,931.28561,2030.8206,8521.060099999999
CAFE G. O M.DESCA,164562.63,39959.723,5383.199799999999,5919.2053,18845.762,5322.1416,28784.506,20559.818,4828.1023,2638.5827000000004,5690.426599999999,8585.0192,3735.9334,1180.79839,6364.147500000001,1375.3609,2331.9944,3057.9175
CAFE SOLUBLE,328667.35,51666.292,10098.2009,7414.1645,40334.328,12676.1269,61456.709,33892.587,14204.690599999998,3798.9877,16065.722000000002,25862.945,9655.1592,5725.056500000001,16671.284,2243.1818000000003,5119.2304,11782.689599999998
DESCAFEINADO    CS,106881.301,15111.9953,3254.0027000000005,3444.9974,10722.3023,5497.460300000001,20226.0054,10400.562499999998,4498.865900000001,1600.70935,5068.8291,9237.6255,3023.9645,1578.41306,5862.468900000001,791.57629,2593.04046,3968.484
NO DESCAFEINADO CS,221786.06,36554.298,6844.1983,3969.167,29612.026,7178.666800000001,41230.703,23492.026,9705.8233,2198.2784,10996.8915,16625.32,6631.195,4146.6433,10808.813300000002,1451.6056200000005,2526.19,7814.205399999999
SUCEDANEOS DE CAFE,18622.054,2474.906,340.65682000000004,297.506354,2447.4904,307.39562,1870.3503000000003,1805.86683,764.07407,269.69444,1355.1769800000002,1792.18896,1256.7790799999998,428.99468,2346.8740999999995,210.582806,293.59536,359.91980399999994
CAFE EN CAPSULAS,648855.7400000001,174757.47000000003,21586.988,19942.636,89640.131,22946.917,100321.939,69325.65299999999,16758.485,6931.3246,22752.112,30820.466,13413.581,5114.6313,25472.579,3173.600100000001,7622.1093,18275.125
DESCAFEINADO    CPS,136570.348,35894.538,4302.712799999999,5614.155400000001,18181.228,5711.6806,22067.433000000005,15376.9364,3502.6311,1261.07837,3671.8552,6142.4125,2275.0839,1043.92317,4830.7392,1246.8921400000002,2617.2292,2829.8232
NO DESCAFEINADO CPS,508021.43000000005,137806.387,17248.482999999997,13774.5091,70363.45999999999,17205.588,77756.472,53558.389,13208.569,5651.1324,18840.507000000005,24629.362,11088.9132,4070.708,20519.611000000004,1926.70814,4965.6663,15406.985
INFUSIONES,213546.9484,37227.07033000001,5653.773514,6147.4639910000005,22501.992600000005,5680.966126999999,36893.114570000005,32011.66074,6999.309731,3386.7177,11234.35247,14995.358544,5348.9573980000005,2008.575479,9933.175720999998,875.203307,2589.183157,10060.085178
INFUSIONES ENVASADO,206374.27,35452.715,5548.3699,6022.596100000001,21194.19,5589.937,35890.48,31262.059,6692.5416000000005,3324.4945,10678.8229,14809.1916,5255.9072,1959.0510500000005,9671.367,849.47963,2586.2125,9586.8659
INFUSIONES GRANEL,7172.6813,1774.35644,105.403774,124.86759,1307.8008500000003,91.02907,1002.63492,749.6014049999999,306.768059,62.223353,555.529654,186.167418,93.050444,49.524654,261.809523,25.723634,2.970648,473.219315
TE,66293.03600000001,11931.064299999998,1926.57101,2007.5073,5866.134800000001,1476.4714800000002,12363.9894,9969.2019,1946.20373,1254.61972,3266.4331,4421.3695,1279.5114400000002,573.13525,3542.6715,349.28482999999994,645.5044999999999,3473.3604
MANZANILLA,18824.99,2591.0296,454.921655,389.61852,1629.9166399999997,380.22993,3288.2916,2922.0054,634.0075800000001,386.01938,1046.10923,2314.0192,618.69117,168.851659,684.6114299999999,127.41495,214.260081,974.99173
POLEO,7049.8114000000005,1405.24743,121.933349,91.978371,804.8149599999999,147.863217,1230.35757,1299.61924,282.176921,135.94000000000003,356.5509399999999,335.35264400000005,221.319188,69.29627,381.834191,13.227377,11.941136,140.35854799999998
OTRAS INFUSIONES,121379.111,21299.729,3150.3475,3658.3598,14201.1262,3676.4015,20010.476,17820.8342,4136.9215,1610.1386,6565.2592,7924.6172,3229.4356,1197.2922999999998,5324.0586,385.27615,1717.47744,5471.374499999998
CALDOS,88541.75699999998,17333.286999999997,2832.6631,3584.5581,9437.6184,2250.2001,13908.4928,11759.103099999998,3972.0125,2170.1933,4320.3499,4325.7941,2582.6061,1596.18216,4206.5796,593.61145,783.98312,2884.5196
AYUDAS CULINARIAS,6742.2449,1301.4784100000002,84.585512,349.5615849999999,816.64882,259.76624,1334.2011700000005,796.91207,307.06404999999995,158.353561,192.48819000000003,331.94194,99.491913,96.64956699999998,119.538832,6.327203000000001,31.805158,455.43045
SALSAS,521114.3899999999,85893.91269999999,12192.40983,12950.46245,57207.98451,16886.09551,99101.4229,73554.7875,20885.94091,12167.77767,22842.48755,20277.05015,13264.654627,8463.323858,25065.231740000003,2609.6057940000005,5250.259891000001,32500.960620000005
KETCHUP,55312.880000000005,7283.4653,1429.88521,1391.4571600000002,5109.2277,1309.64826,10343.1421,8350.9801,2528.2227,1313.12926,2867.4662,2856.3912,1297.7442600000002,1080.0923,2487.2706000000003,201.546417,508.40081,4954.8075
MAYONESA,168715.72,19498.169,4090.318600000001,3865.8558,16759.951999999997,6543.7012,36403.404,20000.59,7740.5323,5425.4758,9221.3907,7050.3553,6096.369899999999,2292.7984,8762.239500000001,1147.61467,2304.0932,11512.857600000005
MAYONESA LIGHT,34154.28,4211.0368,1051.05128,817.75994,3800.8404,966.31431,5284.6742,4651.6032,1476.2711000000002,1296.3418499999998,2630.3279,1972.68041,1672.51292,564.1533400000001,1407.45849,343.030227,784.8991500000001,1223.3224300000002
MOSTAZA,15756.61,3321.7374,364.23842,435.56009,1467.59681,304.08055,2291.0718,2626.5514000000003,519.33881,222.65201,648.7429500000001,675.7333499999999,299.3917670000001,207.852658,867.8556399999999,72.298417,171.730981,1260.17552
OTRAS SALSAS,281329.18,55790.541,6307.9676,7257.589400000001,33871.208,8728.665500000001,50063.805,42576.666,10097.847100000005,5206.5206,10104.8877,9694.5703,5571.1487,4882.5805,12947.865999999998,1188.14629,2266.0349,14773.12
AGUA DE BEBIDA ENVAS.,627336.0310000001,143343.97000000003,13679.53858,30334.65306,86311.66369999999,23111.121459999995,106714.3389,36277.7769,25070.511640000004,10006.92402,24697.3775,28474.106400000004,12939.676731,7389.169454,12065.02171,2885.452968,3519.899643,60514.8368
AGUA DE BEB.CON GAS,58080.67100000001,19051.642000000003,727.99368,1615.28606,6323.483700000001,994.38746,4643.0629,6212.569900000001,2268.53564,291.57622000000003,763.9614999999999,2845.3374000000003,229.495631,157.621854,2090.0639100000003,98.462368,432.836843,9334.3558
AGUA DE BEB.SIN GAS,569255.36,124292.328,12951.5449,28719.367,79988.18,22116.734,102071.276,30065.207,22801.976,9715.3478,23933.416,25628.769,12710.1811,7231.5476,9974.9578,2786.9906,3087.0628,51180.48099999999
GASEOSAS Y BEBID.REFR,1706207.62,279603.08817,50055.286304,59024.61194,163211.90875,55457.58636100001,350253.0041,235684.5855,84770.86372000001,36625.51126,73846.143562,99124.51781,35544.550643,19891.569278,66758.543585,7137.202582000001,13942.428552,75276.21813
GASEOSAS,49732.499,6204.8431,1626.64515,1050.34083,5865.6814,2073.03929,10338.0118,6787.158399999999,3017.4668,495.76501,3352.6644,3666.8363,1559.4162299999998,369.95297,1523.41771,245.966321,686.96923,868.3236400000002
BEBIDAS REFRESCANTES,1656475.121,273398.24507,48428.641154,57974.27111,157346.22735,53384.54707099999,339914.9923000001,228897.4271,81753.39692,36129.74625,70493.47916199999,95457.68151,33985.134413,19521.616308,65235.125875,6891.236261,13255.459322,74407.89448999999
BEB.REFRESC.NARANJA,133323.903,18484.746,2943.28789,3164.1036000000004,9773.3529,3876.9609,30252.143000000004,17489.892,9051.1118,3893.0653,7045.1637,8809.6764,3778.622,1369.81197,5294.2875,528.4193799999999,742.0606300000001,6827.188099999999
BEB.REFRESC.LIMON,91519.688,18172.136,1647.0685,3010.9089,9563.5649,4074.5316,20907.74,10874.447,4607.486800000001,2095.6892000000003,2966.1575000000003,3912.9264,2291.6221,655.8007200000001,2525.4721,446.233359,611.0455000000002,3156.8627
BEB.REFRESC.COLA,855687.5290000002,150821.75127,25439.625784000003,29617.9449,83619.56264999999,25869.971471,163554.5518,128189.854,41481.93472,19213.84281,35502.69513200001,49161.550910000005,15852.320083,11702.795638,36490.213775,3056.632372,7003.147882,29109.157909999994
COLA NORMAL,340249.52,63156.096,12415.2833,9135.752100000002,36586.519,7532.684000000001,68635.437,42244.894,17238.626,6459.8186000000005,17939.14,18394.791,5389.003,6365.9042,13320.2363,1265.86702,1625.3757799999996,12544.1107
COLA LIGHT,347370.37000000005,61923.021,9315.0231,12415.7898,30870.039,14426.8334,62620.82200000001,61266.76400000001,16184.057,6984.3185,10980.7811,18584.42,6509.808300000001,3686.5768,15862.9097,845.7995060000001,2281.786,12611.6377
COLA SIN CAFEINA,18437.669,1795.43327,150.070084,2340.3989,1058.9436499999997,477.318771,2983.4918,5975.346,570.91172,461.24631,410.779932,1554.20591,306.145283,46.488688,104.064175,29.455496,32.811602,140.55771
COLA LIGHT S/CAFE.,149629.97,23947.201,3559.2493,5726.0041,15104.061000000002,3433.1353000000004,29314.801,18702.85,7488.34,5308.459400000001,6171.9941,10628.134000000002,3647.3635,1603.82595,7203.0036,915.51035,3063.1745,3812.8518
BEB.REFRESC.TONICA,65724.413,14340.5908,2346.28038,1485.23181,6010.5648,2123.6131,13673.0985,7375.7383,2628.2288,1021.51741,2307.12813,4847.0323,1191.38093,846.82462,2531.1431,294.98047,925.83482,1775.22558
BEB.REF.TE/CAFE,137499.05800000002,18425.501,6995.4393,4866.8432,12399.084200000005,7379.382,27720.036,18029.7128,5952.108,2634.74206,6947.4928,8389.4346,2888.2291,1585.5184600000002,5320.713400000001,570.8961800000001,1186.64692,6207.2745
BEB.REF.ISOTONICAS,168985.81,28072.389000000003,4077.7514,11430.517000000002,17017.637899999998,3879.0105,30400.43900000001,22870.381,8191.5559,2060.8832700000003,7533.4762,12067.438300000002,4841.2048,1513.47618,6481.6695,603.66823,1452.4326699999997,6491.871700000001
BEBIDAS ENERGETICA,73162.94099999999,12392.180399999996,1005.03468,5624.468100000001,8240.4084,1934.95922,16547.148,8106.403400000001,3358.78776,697.19163,3320.7281,3525.6549,2315.54013,356.64789299999995,2516.516699999999,336.185649,198.901665,2686.1855
OTRAS BEB.REFRESC.,203734.72,25081.131,4979.1879,4398.721699999999,18962.46,6181.0775,53406.984,24067.402,9840.9709,5210.0062,8191.3657,8269.622599999999,3141.7554,1847.38872,6591.6265,1390.4062700000002,1334.2909,20840.314
BEBIDAS ZUMO+LECHE,92643.844,8173.159799999999,1441.3316,1891.27732,8297.8153,2838.9008000000003,30439.35,12091.4487,6092.249400000001,3217.3135,4254.102,3262.8098,866.2708700000001,467.8168659999999,1860.59703,733.2985699999999,193.034801,6523.0695000000005
BASES PIZZAS&MASAS HO,177500.78000000003,33123.321,4640.201099999999,4101.2468,17768.465,5575.3734,32550.622,23030.931,7563.1406,4640.2493,8515.0597,12567.97,3914.433,2669.1217,8001.2498,792.6302200000001,1452.1798,6594.598099999999
ALGAS,1423.54356,374.627657,23.99596,40.243984,193.758601,35.083517,146.078693,171.409039,72.611366,24.060978,39.413872,91.702463,16.005077999999997,20.663712,55.301076,0.0,0.0,118.587565
HARINAS Y SEMOLAS,120593.55,19566.587000000003,2462.1384,4549.5552,11625.8297,3326.9835,18183.692000000003,13505.7477,3971.6357,2590.369,5438.7343,10275.4382,3302.6193000000003,1215.54721,4767.664000000001,792.8463199999999,1709.55443,13308.597499999998
ENCURTIDOS,98926.809,14225.7295,4123.8674,2141.9332,11018.975299999998,4701.660699999999,12039.4932,18827.403,4994.353300000001,1713.6359199999995,6101.4449,2879.1054,2198.9732,1172.34345,7236.8081,915.01675,1765.4322,2870.6364000000003
ESPECIAS Y CONDIMENTO,144921.881,22418.934,3191.3142000000003,4616.874999999999,15787.0503,4697.890399999999,25869.15,18747.991,5076.2317,2397.5815,6888.130199999999,10799.4341,4803.399799999999,1870.45349,7136.3838000000005,645.69689,1571.86438,8403.4881
SAL,28206.036,5442.0042,861.00351,954.90749,2845.6238000000003,853.9138500000001,4417.5502,3738.4019,1202.05538,519.62181,1237.56615,1545.3581,598.3735700000001,240.02762,1553.71979,179.838606,332.693209,1683.37468
OTROS PROD.EN PESO,742263.61,127862.112,20466.197,17741.644,86657.057,23362.391000000003,115494.50799999996,102031.931,33228.123,16442.152000000002,35863.071,44321.959,15866.059999999996,8614.2899,37667.052,4384.4896,11623.6881,40636.913
SNACKS APERITIVOS,271602.56999999995,42354.88100000001,5622.98,6595.2311,32435.829,8644.0584,47396.882,36963.435,16997.140000000003,6571.801399999999,14341.0357,16372.198,4654.3999,3199.7767000000003,12555.4707,1788.32172,3440.2537,11668.8891
PROTEINAS VEGETALES,105297.008,27783.741,5396.0136,2884.6806,9099.617499999998,3357.4524,10851.6199,18513.857,1607.3916600000002,3190.54827,3698.9836,3659.3415,1689.1198900000002,435.4402809999999,6016.297700000001,581.42394,2339.68026,4191.7991
OTROS PROD.EN VOLUMEN,313343.12999999995,72249.15500000001,9542.9341,8751.687,44095.592,7650.3383,37170.8,38784.01,8517.6716,4364.8512,13410.947200000002,16982.061999999998,6044.570900000001,3450.6542,18102.329,1564.00824,5143.197400000001,17518.34
BEBIDAS VEGETALES,303016.89,70579.361,9357.7337,8504.9831,43239.315,7483.5921,34536.323,37804.97900000001,8235.2922,4001.123200000001,13043.428199999998,15611.2244,5840.8312000000005,3370.4488,17693.534000000003,1539.85794,5060.5692,17114.313000000002
.T.ALIMENT.ECOLOGICOS,2531996.2,564338.5499999999,69554.697,84240.26899999999,216797.0,50554.031,435632.79,281247.19999999995,66617.46299999999,60264.54499999999,125857.328,195323.71,61839.466,43766.145,148732.39,12551.416,31645.957,83033.13100000001
T.HUEVOS KGS ECO.,96783.97800000002,21670.078,1553.58252,2774.454,5991.762699999999,2080.80189,19604.922,9019.5046,2516.6186,1720.8843000000002,3280.2850000000003,9682.5804,3232.3514,1874.95096,5878.3522,674.21295,704.9779399999999,4523.660699999999
T.HUEVOS UNDS.ECO.,96783.97800000002,21670.078,1553.58252,2774.454,5991.762699999999,2080.80189,19604.922,9019.5046,2516.6186,1720.8843000000002,3280.2850000000003,9682.5804,3232.3514,1874.95096,5878.3522,674.21295,704.9779399999999,4523.660699999999
T.HUEVOS GALLINA ECO,96389.118,21582.981,1553.58252,2711.7739300000003,5966.229099999999,2046.7113900000004,19573.904,8993.3066,2515.9447,1697.1955,3263.9135,9626.1149,3210.3264,1874.95096,5878.3522,674.21295,704.9779399999999,4514.642
TOTAL CARNE ECO.,713409.0599999999,157196.88,21832.2812,17941.2906,66034.457,11703.3939,123477.415,84254.133,24037.935,18661.758,46641.466,46507.268,15066.6086,10387.4739,35592.034,3304.81811,8439.6813,22330.1593
CARNE FRESCA ECO.,581064.0800000001,126905.829,17792.894,15500.1701,55609.997,9045.4122,97273.41400000002,65124.898,18668.813,15593.146,39084.372,39223.587,12554.792600000002,10040.1028,30303.615999999995,2852.05536,7546.936599999999,17944.064599999998
CARNE CONGELADA ECO.,11979.645500000002,2455.39635,534.120536,895.988726,747.977948,412.737167,1614.22616,877.706617,444.131187,192.66486,540.027388,1344.73292,87.95723100000001,40.261691,451.263058,69.322531,134.347078,1136.78398
CARNE TRANSFORM.ECO.,120365.34499999996,27835.671,3505.26621,1545.13185,9676.480100000002,2245.2448300000005,24589.7825,18251.53420000001,4924.9926,2875.94582,7017.067999999999,5938.949,2423.8601900000003,307.108502,4837.1553,383.440102,758.39783,3249.3108999999995
T.LECHE LIQUIDA ECO.,22672.074,4429.2425,1769.68305,2725.79503,2817.0969100000007,540.95162,2105.69723,2352.17225,135.696752,463.0742110000001,697.5913499999999,1029.15354,599.0591379999998,34.977691,1215.98553,731.064744,275.59835300000003,749.2325699999998
PAN FRESCO/CONG.ECO.,173227.91999999998,36755.271,3422.0282999999995,4004.3576000000007,10090.715300000002,3101.6685100000004,37357.863000000005,15983.910000000002,4961.9796,4398.782399999999,10878.7959,15952.5359,4628.5407,4626.3261,8930.750100000001,570.42019,1309.76524,6254.211200000001
BOLL/PAST.GALL. ECO.,70891.39000000001,15267.6544,2355.0039,2109.58637,7333.1176,1157.550299,10299.5945,11672.06,2850.5898,1787.1812999999995,2486.00965,3895.7638,2080.4013,1021.70346,3356.4539,539.73034,547.80416,2131.1852
ARROZ ECO.,3530.374,756.32731,206.324756,34.406615,303.07233,246.510254,312.656173,534.6041,19.510656000000004,47.00468,83.162581,253.1827,7.636507,42.26327900000001,272.962883,12.154255,222.961464,175.633186
TOTAL PASTAS ECO.,9777.3206,3295.0249,213.137255,224.213318,1001.42943,164.571872,817.86893,1318.3578699999998,149.69699699999998,65.140358,283.700801,579.32276,124.227838,120.20314100000002,870.37764,55.73199100000001,173.861893,320.45332500000006
LEGUMBRES ECO.,20700.2117,10321.9924,148.83781399999998,1111.0588259999995,895.9970829999999,356.903398,1278.97622,1691.9161099999997,229.081349,140.349499,489.494761,926.905105,643.9787120000001,248.481493,1073.29989,87.12787399999999,678.686388,377.12358599999993
TOTAL ACEITE ECO.,38752.865,7564.424799999999,808.67521,854.4618599999999,2842.5151,739.562944,9091.4301,4533.286889999999,1264.99116,1250.76296,1705.254784,1092.49902,1162.595606,470.504067,2968.9478700000004,847.6071099999999,663.88893,891.45808
TOTAL VINOS ECO.,15903.627,8196.9229,110.149727,274.641015,1063.724495,762.0951420000001,1778.5018,753.01492,112.09163999999998,52.80564400000001,565.825815,550.7014659999999,232.263772,138.6737,265.653958,218.080562,229.610106,598.870705
TOTAL ZUMO/NECTAR ECO,6652.1810000000005,1946.8142,508.29500999999993,255.7989,1283.4693599999996,253.886483,369.25604,524.8994,43.245775,39.00396,43.79492,69.15030300000001,57.100121,171.461088,313.262583,322.38348699999995,174.766543,275.592857
PATATAS FRESCAS ECO.,37671.497,5308.913200000001,789.1357679999998,2435.7584800000004,2719.251,1636.0629599999995,7566.8197,3526.994,675.76958,483.2217700000001,1370.2787999999998,4608.7949,784.58149,425.4138490000001,1513.66554,224.327643,475.773098,3126.7339200000006
T.HORTALIZAS FRE.ECO.,260730.86,54729.962,7516.7097,14180.245600000002,24608.775,7601.8549,43074.947,30263.882,6563.7084,5472.4736,9832.3322,18960.9935,6220.109199999999,6095.4134,16440.324999999997,664.8959,2320.9553,6183.286500000002
T.FRUTAS FRESCAS ECO.,338871.9,75486.518,8962.037700000003,13546.033,30593.229,6056.450099999999,60957.67600000001,36812.472,8688.661900000001,10967.222199999998,14030.376499999997,23133.717000000004,8645.7096,3630.8655,22199.4,1026.93497,3175.8462,10958.7786
FRUTOS SECOS ECO.,30196.3509,8884.108300000002,1244.4898,2776.2194900000004,2377.7359,1214.632927,3549.7559400000005,3235.9985,606.824654,253.641605,875.054277,1871.7829,676.2154579999999,176.14738,1539.25549,43.582762,256.16299000000004,614.742144
T.FRUTA&HORTA.TR.ECO.,20800.491,5045.3222,398.065999,480.3444300000001,1507.3790699999995,386.041,2068.67802,2658.7082600000003,549.35495,339.420805,795.86327,1474.10676,382.68554,1010.64873,2069.08007,227.734202,594.8205999999999,812.2369700000002
PLATOS PREPARADOS ECO,14547.4912,3536.9273000000003,1116.60603,535.7327250000001,1109.41759,327.5206099999999,1728.8970499999998,1966.74695,240.61121,67.58844099999999,339.488038,488.09179200000005,222.316376,644.9353299999999,1314.67349,219.533374,280.639395,407.764611
CAFES/INFUSIONES ECO.,30715.11,8826.2955,635.1143700000001,749.8641359999999,2711.845,662.47182,2931.6112000000003,4301.2188,399.84476,466.75054000000006,1499.46322,2200.232,831.2220900000001,688.39953,1910.00196,126.096727,607.646221,1167.03079
HARINAS Y SEMOLAS ECO,10247.9457,3380.3327,145.598733,666.682949,556.12657,108.942431,887.0559400000003,1146.93888,102.314724,87.161737,417.025764,606.8286479999999,134.857102,74.86595200000001,623.28356,112.33801699999998,339.1566,858.43517
BEBIDAS VEGETALES ECO,46888.244,13318.817399999998,862.65567,1509.62889,5511.7405,588.335193,3725.558700000001,4505.8581,456.100833,791.1447599999999,2023.88339,2078.73397,1861.443416,581.462559,4104.309,307.677864,2226.134,2434.7580000000003
RESTO PRODUCTOS ECO,569025.14,118420.736,14956.285199999998,15049.690299999998,45444.14200000001,10863.8242,102647.624,60190.515,12012.832299999998,12709.1714,27518.188,59361.359,14245.557999999995,11300.971700000002,36280.31,2234.96268,7947.218299999999,17841.787
.T.ALIMENT.SIN GLUTEN,3327415.7,565447.11,92992.768,92111.238,373357.68,91892.358,604475.64,458930.7800000001,145127.97,74984.792,158379.35,167852.67000000004,71708.38,37358.027,170867.26,18652.816999999995,39860.044,163417.0
TOTAL CARNE SIN GLUTN,1256680.2399999998,192448.42,34075.816,34174.997,130193.409,32923.296,240276.16,178911.90999999997,57280.701,32594.046,63105.889,63159.01299999999,25377.008,16672.752,77649.125,7541.606599999999,17001.125999999997,53294.856
CARNE TRANSFORM. SG.,1256680.2399999998,192448.42,34075.816,34174.997,130193.409,32923.296,240276.16,178911.90999999997,57280.701,32594.046,63105.889,63159.01299999999,25377.008,16672.752,77649.125,7541.606599999999,17001.125999999997,53294.856
CHORIZOS SIN GLUTEN,197407.89,22449.266000000003,5406.626699999999,3278.7455,16173.822,4236.0175,29858.437,29676.269,9448.8444,3218.5914,13046.3885,16471.536,5970.0128,4645.5768,21998.302000000003,1486.08598,3425.111,6618.2417
SALCHICHN/SALAMI SG,65228.114,7422.9229,1744.4134700000002,1709.6966999999995,7120.551,2310.404,19894.036,6945.656000000001,3253.131,1298.58431,3024.3585000000003,2768.3317,1063.21239,390.882279,2405.0463,397.94773,676.2085599999999,2802.7271
O.PROD.CURADOS S.G.,33687.393,6320.801399999999,1147.85612,694.66517,3637.7728,449.271664,4864.358499999999,4870.5675,1934.6187,669.80639,1678.5652499999997,1428.3593999999998,1363.45287,446.0829810000001,2433.5713,205.171409,598.057,944.41275
