ventas(miles €),ESPAÑA,CATALUÑA,ARAGÓN,ILLES BALEARS,COMUNITAT VALENCIANA,REGIÓN DE MURCIA,ANDALUCÍA,COMUNIDAD DE MADRID,CASTILLA - LA MANCHA,EXTREMADURA,CASTILLA Y LEÓN,GALICIA,PRINCIPADO DE ASTURIAS,CANTABRIA,PAIS VASCO,LA RIOJA,C. FORAL DE NAVARRA,CANARIAS
P.P.CONSERVA ARROZ,44056.452,9472.735499999999,1185.80311,2038.7361999999998,3820.6047999999996,1191.0496799999999,7122.054,6507.2704,1458.56212,386.09299,1631.7750899999999,2006.5213,799.7830200000001,453.53536399999996,2618.5769,202.209105,307.45106699999997,2853.6908
P.P.CONGELADO ARROZ,54078.084,11321.683700000001,1820.70733,992.29192,5328.1349,1804.6578299999996,11090.6744,8779.038,2682.1707,1812.3885,2145.9289200000003,1678.5779700000003,461.06633999999997,512.44523,2141.01881,229.320862,345.770538,932.20553
P.P.ARROZ RESTO,21816.553,5105.039000000001,411.348477,1220.8148700000002,4673.2659,686.0353150000001,2499.23603,2413.69059,292.6537420000001,231.06522599999997,433.09151999999995,511.652926,403.11242200000004,30.99109,1090.39499,31.405538,511.0986,1271.65741
OTROS TIPOS ARROZ,42197.78599999999,10617.910899999999,895.07966,1246.4008900000001,4909.2802,1234.77675,6754.967900000001,6014.702899999998,852.6939600000001,529.01181,1359.6285600000003,2504.9051999999997,915.02161,296.02269500000006,1615.42116,184.52759000000003,269.705175,1997.7264800000003
TOTAL PASTAS,369178.60542,89648.7573,9207.917242,13154.418301,39651.777651000004,10288.827276,52993.52295799999,46547.7043,12115.840525999998,5759.778776,15180.125594000001,24924.433576000003,6467.5245350000005,4189.7894400000005,15384.524089999999,1762.963293,4104.300789999999,17796.402989
PASTAS ALIMENTICIAS,349969.34042,86340.79119999998,8633.254352,12309.022590999999,37432.095351,9617.046319000001,50260.22015799999,43747.5444,11499.009895999998,5397.055614,14170.528334,22886.925076,6196.3195350000005,3983.726236,14836.847280000002,1705.2941599999997,3902.1908859999994,17051.473689000002
PASTA ALIM.SECA,263726.89,58789.04999999999,6220.1486,8680.5884,29026.664,8109.2475,39759.42199999999,31414.945,9657.3636,4741.2019,11611.859999999999,18557.277000000002,5232.4641,3137.8753,11409.635799999998,1423.23066,2997.8566,12958.0692
PASTA ALIM.FRESCA,86242.44399999999,27551.742,2413.1058,3628.4336,8405.4323,1507.79864,10500.7975,12332.597800000001,1841.6476699999998,655.85371,2558.668,4329.6439,963.85534,845.85103,3427.2108,282.06344,904.3342899999999,4093.4058
PASTAS ALIM.GRANEL,1750.94042,429.8292,35.837952,97.06289100000001,210.55835100000002,31.977619000000004,233.00415800000002,216.15540000000001,33.675496,8.107814,99.81843400000001,184.34707599999996,24.461235000000002,7.7577359999999995,45.76928,0.0,11.480886,81.096689
PASTAS ALIM.ENVASAD,348218.4,85910.962,8597.4164,12211.9597,37221.537000000004,9585.068700000002,50027.216,43531.389,11465.3344,5388.947800000001,14070.709899999998,22702.577999999998,6171.8583,3975.9685,14791.078,1705.2941599999997,3890.71,16970.377000000004
PASTAS PARA RELLENAR,19209.265,3307.9661,574.6628900000001,845.39571,2219.6823000000004,671.780957,2733.3028,2800.1599,616.8306299999999,362.723162,1009.59726,2037.5085000000001,271.205,206.063204,547.6768099999999,57.669132999999995,202.10990399999997,744.9293
AZUCAR,133723.457,20924.575,3531.1553999999996,3708.1531999999997,13291.111499999999,3969.5197,20981.037000000004,16453.962,5713.6489,2860.4062,7321.173199999999,10449.4971,4463.9622,1772.76417,6681.8478,1092.5442600000001,1927.6419999999998,8580.4521
EDULCORANTES,55272.193,9209.4696,1333.02918,1833.26548,6380.559499999999,1539.77243,10048.5674,8448.2253,1664.7603100000001,1007.0638999999999,2019.9216999999999,3216.4821999999995,1752.6630399999997,548.43607,2707.8432000000003,179.41325200000006,890.08293,2492.6348
STEVIA,17654.546000000002,3293.2798000000003,564.0892999999999,481.69875899999994,1390.3618500000002,493.93709,2987.7125,3750.6964,527.12088,371.51494799999995,462.18751999999995,657.0139800000001,556.9696839999999,155.740125,920.87101,20.350547,322.618187,698.38471
LEGUMBRES,296249.0636,59455.784909999995,8654.52865,6599.032532000001,29101.483140999997,8305.438167,45829.08788000001,36541.561089999996,11163.64263,6897.525227000001,14708.419030999998,16449.490515,9028.204567,5567.257159000001,18453.936758,1961.6976179999997,6599.371834999999,10932.587264999998
LEGUMBRES SECAS,175303.331,18559.1358,3846.2698000000005,2664.0113999999994,15459.3371,4874.909900000001,31205.248999999996,23923.463399999993,7326.438400000001,5139.0347,11145.6766,12580.3976,7682.3148,4237.9454000000005,14242.603300000002,941.83547,4552.3043,6922.3963
LEGUMBRES COCIDAS,120945.737,40896.649999999994,4808.259099999999,3935.0211,13642.146499999999,3430.5288000000005,14623.839300000001,12618.0967,3837.2043,1758.4905099999999,3562.7436000000007,3869.0937,1345.89041,1329.31182,4211.3335,1019.8620800000001,2047.0677499999997,4010.191
GARBANZOS,118920.926,23318.568999999996,3728.6232,3174.3575,13453.749399999997,3134.9734,21911.679,14234.944500000001,4545.944100000001,2359.7554000000005,5579.4588,6638.116200000001,3006.5403999999994,1683.0042799999999,5836.0713000000005,647.1368900000001,1513.79589,4154.1995
ALUBIAS,90152.418,18454.639,2395.15493,1535.71153,7351.411300000001,2757.0553999999997,11361.923000000003,11368.7664,3397.3732000000005,2249.1031,4995.650000000001,4945.5307,3220.7277099999997,2028.5917499999998,6567.971399999999,812.8044030000001,3335.1985,3374.8018
LENTEJAS,81616.366,16088.457599999998,2491.9784199999995,1780.4318800000003,7693.18547,2320.0762999999997,11999.49969,10108.65853,3175.7424400000004,1915.114767,3856.493249999999,4655.82705,2599.850442,1767.274904,5813.36029,494.08688299999994,1670.379721,3185.94503
LENTEJAS SECAS,65051.866,8059.8933,1690.5182599999998,1324.1699300000002,5964.8751999999995,1945.89414,10536.3503,8865.3078,2793.5862,1778.4595,3474.7298,4424.0861,2494.7934000000005,1637.40819,5379.840300000001,433.65937999999994,1416.82524,2831.4651000000003
LENTEJAS COCIDAS,16564.5,8028.564300000001,801.46016,456.26195000000007,1728.31027,374.18216,1463.1493899999998,1243.35073,382.15624,136.65526699999998,381.76345,231.74094999999997,105.057042,129.866714,433.51999,60.427503000000016,253.554481,354.47992999999997
OTRAS LEGUMBRES,5559.353600000001,1594.11931,38.7721,108.531622,603.136971,93.333067,555.9861900000001,829.19166,44.58289,373.55196000000007,276.81698099999994,210.01656499999999,201.086015,88.386225,236.533768,7.669442,79.997724,217.640935
TOTAL ACEITE,1354787.4820259998,238085.081109,34048.121813,40927.46889999999,104471.00569900003,30419.918687000005,237104.82952699997,174894.33994300003,45463.856198,23856.620813000005,84023.781895,111559.242963,34791.329355,23984.650775,82456.28081000001,9963.086927,19882.282879,58855.644658000005
ACEITE 1L,632791.4600000001,106054.79800000001,18783.872,24597.849000000002,49755.26799999999,13713.7174,67838.821,72798.95700000001,14877.552999999998,9563.7094,49671.98900000001,75029.599,20663.133,16249.7818,55155.502,5583.2008000000005,14076.809899999998,18376.925000000003
ACEITE 5L,499300.4500000001,85492.512,10579.5837,9935.4591,36503.93,11683.749500000002,132200.435,74712.97499999999,23638.681,11909.1617,24773.984,17857.5184,8354.6402,4810.21395,13738.545999999998,3496.78624,2396.3788899999995,27215.912000000004
TOTAL ACEITES DE OLIVA,1143736.4,207967.102,27036.1136,32802.2585,83634.473,24684.064400000003,200866.43099999998,156821.908,35569.6694,19552.112900000004,66891.413,90111.444,29612.435599999993,21525.719299999997,71813.37400000001,8603.9374,17393.4009,48850.602000000006
A.O VIRGEN+V.EXTRA,619454.86,103951.585,12790.0049,12633.5275,43448.07,12456.1853,135912.06,95214.033,18899.386,12390.618900000001,33519.161,33994.141,14503.6245,12896.717,44446.138,4786.909199999999,9555.5703,18057.162
A.O VIRGEN,102590.82399999998,21754.1,2473.1439199999995,4453.3962,10152.7544,2124.2319780000003,15969.363900000002,12758.234699999999,3143.93531,1483.1567900000002,5479.132200000001,4330.1152,3101.8486,1513.28479,8025.161499999999,308.16927000000004,1728.1649799999998,3792.6223999999993
A.O VIRGEN EXTRA,516864.06999999995,82197.483,10316.86,8180.1333,33295.316999999995,10331.953300000001,119942.69300000001,82455.797,15755.4517,10907.4627,28040.030000000002,29664.026,11401.775099999997,11383.431999999999,36420.974,4478.739699999999,7827.4055,14264.5403
A. OLIVA,524281.54,104015.517,14246.108700000003,20168.731,40186.403,12227.879099999998,64954.371,61607.875,16670.2834,7161.494000000001,33372.252,56117.30299999999,15108.811099999999,8629.0023,27367.236,3817.0281999999997,7837.8306,30793.440000000002
ACEITE DE GIRASOL,175886.37,23831.814000000002,5944.5169,6704.0624,17657.734,4664.2697,27340.077000000005,15190.246000000003,9164.8184,3606.479,13942.1439,19692.941,4773.8801,2189.8557,9615.701700000001,1194.7650899999999,2423.55055,7949.5154999999995
ACEITE DE MAIZ,974.00998,138.01239900000002,16.465559,44.23219,95.475501,0.0,89.729347,42.084423,16.25443,0.0,139.91885499999998,122.033563,56.33095800000001,0.0,106.127237,0.0,0.0,107.345503
ACEITE DE SOJA,2.640846,0.0,0.0,2.640846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACEITE DE SEMILLA,26718.416,4925.3159000000005,973.5043699999999,1193.78611,2653.5371600000008,941.7727699999998,6488.1838,2168.22964,610.9959200000001,522.46762,2528.43483,813.08668,96.37380700000003,269.075775,783.293106,93.152058,65.331429,1591.87592
ACEITE DE ORUJO,7469.645199999999,1222.8368100000002,77.521384,180.48885399999998,429.786038,129.81181700000002,2320.4083800000003,671.8718800000001,102.118048,175.561293,521.8713100000001,819.7377200000001,252.30889000000002,0.0,137.78476700000002,71.232379,0.0,356.305735
MARGARINA,87902.305,12594.3831,1513.8813300000002,2025.2474,7160.2587,2040.9731000000002,26378.563000000006,9074.5741,2513.4016,2663.1274,3788.5296000000003,4114.3670999999995,2317.1044999999995,1170.65464,4508.3686,496.96475000000004,1151.9661400000002,4389.9371
M.LIGHT,10703.484999999999,1835.75205,190.96839899999998,343.57846,1110.6831,281.25504,1965.9236999999998,1278.6070099999997,746.85976,172.82575300000002,614.3839700000001,518.71046,236.61560499999996,161.597408,461.9183599999999,140.295998,131.33405399999998,512.1761700000001
M.BAJA EN COLESTEROL,1159.487541,542.9582039999999,15.451075999999999,4.142180000000001,9.799253,11.184719000000001,338.238128,14.861623999999999,0.0,23.999785000000003,31.937732,5.565746,112.959565,8.235389,0.0,0.0,15.881590000000001,24.272523
M.ENRIQUECIDA,50348.758,6669.0537,835.4364999999999,1150.1944600000002,3901.3196000000007,1181.5252400000002,17867.798000000003,5257.3668,1387.77345,1405.8720999999998,2149.7693,2008.3242,1225.74987,358.7434099999999,1529.31775,214.93374999999997,474.33670900000004,2731.2394999999997
ACEITUNAS,332219.169,76779.02400000002,10363.11586,8724.918295,48602.7946,9153.72371,45416.35530000001,43874.277799999996,10692.72408,6113.631520000001,14727.22034,16652.413220000002,6214.2123,3705.398707,16243.044920000004,1848.5488,3438.79488,9668.969933
ACEITUNA ENV.C/HUESO,69733.977,16420.253999999997,2492.288,3074.3554,7840.137799999999,1385.3069400000002,13781.355300000001,9322.0458,1958.1292200000003,889.92701,2414.6944399999998,2144.8883,1042.1487300000001,640.15841,3244.8128,307.51848400000006,468.50885,2307.4440999999997
ACEITUNA ENV.S/HUESO,51924.59500000001,8309.73,1290.95646,1057.10441,3994.0953999999992,869.3027200000001,8357.4565,8920.989300000001,1804.9249999999997,913.28055,3102.5051,4224.6162,1075.47625,592.55894,2718.7079000000003,234.74178,596.35074,3861.7954999999997
ACEITUNA ENV.RELLENA,123355.99300000002,31840.504,4341.9439,3802.3767000000007,12649.978900000002,4886.1485,14470.9659,14543.129,3477.4706000000006,1685.15272,5722.2873,6351.2572,3585.943300000001,2249.3966599999994,7519.835799999999,992.57766,2086.60779,3150.4221000000002
RESTO ACEITUNAS,87204.60399999999,20208.536,2237.9275,791.0817850000001,24118.5825,2012.96555,8806.5776,11088.1137,3452.1992600000003,2625.271239999999,3487.7335,3931.65152,510.64401999999995,223.284697,2759.6884200000004,313.710876,287.32750000000004,349.30823300000003
T.VINOS Y DERIVADOS,1149930.49,253395.32999999996,27695.032,50572.305,100356.36700000001,25945.710000000003,161948.79300000003,155939.64,23940.531000000003,15458.4121,46110.957,86703.94,34090.12899999999,20009.792999999998,73571.512,5667.647999999999,11420.341100000001,57104.099
BEBIDAS DERIVADAS VI,121108.843,21232.713,2022.8999700000002,2811.5065000000004,11307.5652,4319.6224,19404.289900000003,21174.321,3989.7206000000006,1700.04185,6126.8655,10679.292899999999,3556.5507999999995,2206.57495,7289.6337,1140.5393,546.33796,1600.3704599999999
VERMOUT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TOTAL VINOS,1071445.95,235455.34,26262.038000000004,48590.827000000005,92801.48300000001,23274.772,157328.037,143402.761,22552.923,14815.7048,41730.408,77074.853,30983.032,18541.3373,67360.92300000001,4538.663100000001,10932.463800000001,55800.375
MENOS 75 CL,15222.1719,2768.5647,319.688799,1191.138282,1683.9238,568.77143,2451.0213,2612.47985,421.72088,111.25439300000001,578.1523119999999,952.7268899999999,429.1422850000001,179.1415,398.541832,25.734368,102.768138,427.40065500000003
75 CL,887631.5999999999,194331.96999999997,22703.649,41372.539000000004,79728.774,19525.0223,122255.03099999997,120993.29899999998,13536.010799999998,11555.730899999999,32208.507999999998,64412.042,26682.133,16860.2906,60634.969,3599.8477999999996,9753.9863,47477.80999999999
1 LITRO,88581.66,12652.9464,1057.00005,4044.7249000000006,5554.1117,2314.2167999999997,20414.534000000003,12547.4479,2880.9038,1972.8553,4981.5518,6851.543,1432.91081,1079.15839,4246.9994,480.59324999999995,375.699328,5694.462399999999
BOTELLA,18054.62,1048.70655,348.75127000000003,433.805052,1418.24561,287.470673,3002.3001,1232.5236,243.98446,116.13121800000002,780.4663199999999,3067.16084,216.29233899999997,150.867655,1178.5242700000001,90.19413499999999,59.478396000000004,4379.717
CARTON,61321.253000000004,9186.894,615.0200000000001,3610.9198000000006,4071.0271,1662.3127799999997,15728.679999999998,7791.0563999999995,2509.1994,1767.0348,4117.9021999999995,3428.37,1195.99266,739.6992000000001,3011.3958999999995,352.26297,283.347526,1250.1383
OTROS 1 LITRO,9205.78692,2417.3461800000005,93.22868,0.0,64.83868999999999,364.433655,1683.55585,3523.86675,127.7199,89.689308,83.183199,356.01213699999994,20.625633,188.5915,57.07911,38.13614,32.873400000000004,64.60705999999999
MAYOR 1 LITRO,80010.498,25701.854,2181.6980999999996,1982.4269800000002,5834.673000000001,866.7613090000001,12207.451000000001,7249.5455,5714.286300000001,1175.864,3962.1954,4858.535900000001,2438.8455400000003,422.74557999999996,2080.4108399999996,432.48773600000004,700.0096599999999,2200.70652
BOTELLA,19744.833700000003,2686.96357,418.576793,133.328266,1072.58033,361.679842,2862.797,1396.0768499999997,3539.85783,945.5777099999999,1078.03565,1861.350858,493.71796800000004,259.23472399999997,1150.3150799999999,148.413703,86.419926,1249.90694
CARTON,2872.23998,0.0,0.0,0.0,0.0,0.0,2486.03788,0.0,0.0,0.0,0.0,386.20210700000007,0.0,0.0,0.0,0.0,0.0,0.0
BAG IN BOX,11796.168999999998,1164.6506299999999,6.584015,977.75575,155.492032,118.624237,2295.98476,1257.6123,907.4940699999999,0.0,831.1325499999999,1628.76203,1726.5418670000001,35.071843,291.836727,0.0,377.45333,21.17219
OTS.MAYOR LITRO,45597.25400000001,21850.238,1756.53731,871.3428799999999,4606.6005,386.45726600000006,4562.630300000001,4595.8561,1266.93451,230.286318,2053.02696,982.2211199999999,218.585745,128.43909,638.2588519999999,284.074066,236.136354,929.6276300000001
T.VINOS SIN DOP/IGP,209628.74,47734.204999999994,4487.839899999999,9404.0105,17877.956000000002,5028.0311,33723.705,20783.314,8073.894400000001,3378.1637,9522.042000000001,22285.773999999998,7091.3072999999995,2627.5033,8964.3138,964.48132,1232.5604399999997,6449.6457
T.VINOS CON DOP+IGP,861817.17,187721.15000000002,21774.1974,39186.816000000006,74923.528,18246.7393,123604.337,122619.46200000001,14479.026800000001,11437.5419,32208.363999999998,54789.075,23891.725,15913.832699999999,58396.598999999995,3574.1820000000002,9699.9044,49350.73900000001
VINOS CON DOP,797375.77,175023.867,21274.7183,36572.655999999995,70778.593,16847.212199999998,112380.08499999999,113013.09700000001,11831.341999999997,9149.0955,28322.096,51829.348,22209.661,14782.100700000003,55659.477000000006,3476.0014,9374.998500000002,44851.429000000004
VINOS TRANQUILOS,608744.275,115748.74769999999,16212.393959999998,29602.484049999995,55334.67928,12819.284453,76929.78022,93957.34736300001,9681.863314,6341.119535999999,21756.538549999997,46640.965242000006,18527.589190000002,12331.140667,45180.69502000001,2414.21572,7986.29623,37279.16353
TRANQUILO NACIONAL,604634.73,115112.61399999999,16067.3021,29492.623,55035.399,12810.713099999999,76130.861,93745.63200000001,9656.9101,6313.8598,21640.479000000003,45665.064999999995,18497.444000000003,12331.1405,44527.739,2403.5277899999996,7968.747600000001,37234.691999999995
TRANQUILO EXTRANJE,4142.7309000000005,636.1337900000001,145.092902,109.86165300000002,299.28270000000003,8.572265999999999,798.92092,211.71088600000002,24.95373,27.259635,116.060919,975.898838,30.144500999999998,4.5648599999999995,681.563107,10.688291,17.548773,44.473113999999995
TRANQUILO TINTO,446221.45,80246.881,11902.941299999999,19364.742000000002,40866.254,10589.2024,63651.44300000001,66730.74799999999,7136.5465,4891.2121799999995,15982.4824,31260.125,14157.346,10484.815000000002,35005.469,2034.77088,2708.35462,29208.137
TRANQUILO BLANCO,142682.615,30736.654000000002,3452.64206,8856.2955,13376.636599999998,2026.82599,11691.483900000001,25211.432,2377.56425,1404.80522,4305.3706,14742.0991,3625.1394999999998,1727.2675400000003,7968.7114,341.16916000000003,3041.5546299999996,7796.973
TRANQUILO ROSADO,19840.210000000003,4765.2127,856.8106,1381.44655,1091.78868,203.256063,1586.8533200000002,2015.1673630000003,167.752564,45.102136,1468.68555,638.741142,745.10369,119.05812699999998,2206.51462,38.27568,2236.38698,274.05353
ESPUM(INC CAVA)+GAS,128865.93300000002,50534.093,3681.6659600000003,4967.5337,11200.0045,2315.2936200000004,13810.151000000002,10723.313,1380.99866,1897.4854189999999,5166.59581,3832.1627800000006,2065.66291,1623.253305,8609.7507,523.664454,1180.96008,5353.34311
ESPUMOSOS(INC CAVA,128196.88999999998,50513.999,3681.6659600000003,4949.183800000001,10838.3354,2286.13868,13752.8044,10683.2579,1380.99866,1897.4854189999999,5145.16325,3801.08874,2047.03656,1619.782365,8558.8149,523.664454,1176.95613,5340.51981
GASIFICADOS,669.037884,20.094656,0.0,18.349844,361.66959499999996,29.154958,57.34662300000001,40.055054999999996,0.0,0.0,21.432459,31.073984,18.626424999999998,3.470931,50.93565,0.0,4.00395,12.823768000000001
VINOS DE AGUJA,15254.4764,2742.3813,405.86627999999996,721.8638300000001,1451.5540500000002,324.59472700000003,2616.8669600000003,2461.4599200000002,236.33105,370.78402800000003,338.284806,363.42466,915.671523,301.310993,719.1714410000001,373.7562,86.378462,824.77546
VINOS LICOROSOS,44477.913,5998.6527,974.7893300000001,1280.77368,2792.3566899999996,1388.0399429999998,19023.299,5870.974499999999,532.148252,539.706365,1060.6766300000002,992.79827,700.7370699999999,521.831195,1121.2525299999998,164.36506599999998,121.36268199999999,1394.14734
OTROS VINOS CON DOP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VINO SIN DOP/IGP,198540.25710000005,43621.451030000004,4247.910213,8571.971017,16833.731848,4783.701347,33039.173762000006,20060.448043,8010.77634,3176.313524,9038.244863000002,22263.649095,6880.089293999999,2238.239129,7274.634997,943.425485,1182.065469,6374.4418559999995
NACIONAL,175720.76000000004,32537.405000000006,4098.6809,7923.5301,15752.612000000001,4380.6172,30146.537,17246.341,7765.9517000000005,2973.9705,8473.8011,21248.179,6812.428500000001,2162.67101,6607.317000000001,830.6646800000001,1124.5268899999999,5635.5363
EXTRANJERO,7405.3051,2325.9235299999996,117.11468400000001,523.7174869999999,487.0010500000001,190.912933,1432.0233899999998,1063.47544,95.825021,70.069054,159.024848,319.04928900000004,58.582765,75.568119,307.064475,39.113584,6.393078999999999,134.446056
OTROS VINOS,15414.192,8758.1225,32.114629,124.72343000000001,594.1187980000001,212.171214,1460.6133719999998,1750.631603,148.999619,132.27397000000002,405.41891499999997,696.420806,9.078029,0.0,360.253522,73.647221,51.1455,604.4595
TINTO,96530.961,22871.864,2604.8019000000004,2864.5443000000005,9332.3777,2540.48809,14514.6041,7900.521699999999,2124.7912,1093.0918300000003,5238.4571000000005,13892.2395,3886.7019500000006,459.6069070000001,2724.0212,563.45339,836.4323300000001,3082.95867
BLANCO,88338.539,15518.125600000001,1170.73793,5382.5561,6522.587300000001,1912.3701,17441.088,10050.831400000001,5423.9905,1915.5659000000003,3448.766,7879.950900000001,2847.2046,1154.2550700000002,3986.4291000000003,273.548566,312.889551,3097.6433
ROSADO,13544.714799999998,5227.1023,472.370382,324.871246,907.7853899999999,330.843125,1058.6409839999997,2101.72515,461.99468,167.65606400000001,351.021953,485.70046600000006,146.18270800000002,624.37715,564.1848140000001,106.42350599999999,19.99496,193.839733
VINOS CON I.G.P.,64441.404,12697.260799999998,499.48007000000007,2614.16101,4144.9302,1399.525807,11224.2421,9606.363100000002,2647.68552,2288.44632,3886.2682999999997,2959.72574,1682.0635800000002,1131.731681,2737.1259600000003,98.180465,324.90609,4499.3057
OT.VINOS SIN DOP/IG,11088.4781,4112.7553,239.929582,832.039426,1044.2244099999998,244.329811,684.5306599999999,722.8655200000001,63.118154000000004,201.84999,483.796999,22.124078,211.217831,389.26415000000003,1689.6780599999997,21.055799999999998,50.49499,75.203652
CERVEZAS,1105819.96,188988.67100000003,25410.0748,33678.9898,120464.24600000001,38217.550500000005,220667.40600000002,178331.20500000002,51883.971900000004,24676.322780000006,44798.2561,49281.41869999999,18437.4112,11568.93433,39965.9496,5817.35429,13612.193299999999,40020.0545
CERVEZA CON ALCOHOL,914436.6100000001,158470.086,22361.326,28428.136000000002,100454.90899999999,32667.885000000002,182227.9,146392.097,42790.528999999995,21411.148,36945.223000000005,39215.48,14509.3321,8019.329500000002,32186.841999999997,5070.6838,11519.5194,31766.231999999996
CERVEZA SIN ALCOHOL,191383.34999999998,30518.585000000003,3048.7488000000003,5250.8538,20009.337,5549.6655,38439.505999999994,31939.108,9093.4429,3265.1747800000003,7853.033099999999,10065.938699999999,3928.0791,3549.6048299999998,7779.1076,746.6704900000002,2092.6739000000002,8253.8225
CERVEZA ARTESANALES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SIDRAS,40008.10999999999,3209.6454000000003,1097.0863200000001,796.7617,5605.6224999999995,1800.27171,6170.9418,5853.8975,1785.80302,418.64362,2712.81151,2895.08895,2626.82284,783.312931,1619.2541299999998,266.00583700000004,533.112192,1833.0261799999998
T.BEBIDAS ESPIRITUOSA,357919.91000000003,70911.83799999999,11855.985400000001,10462.7429,36066.991,8869.8474,68266.62599999999,41124.34300000001,13214.156099999998,7340.4146,20133.317,21376.164900000003,7849.3634,5402.5719,16712.1188,2802.7141,3011.99321,12518.7236
BRANDY,38813.45,12168.642500000002,1112.9063600000002,1474.19871,5077.0038,940.6252299999999,3570.51217,2817.96717,816.078307,180.242806,2518.6656599999997,2334.5602500000005,1097.15041,671.01195,2284.3128100000004,618.1742770000001,530.98174,600.414637
WHISKY,88606.38,19126.186,3940.8297999999995,3766.746,8802.537,1994.2527499999999,17539.0602,9466.2965,4211.9038,2819.2771199999997,3910.4523,5134.275900000001,1610.4951099999998,727.38873,3328.04492,277.319396,70.83162999999999,1880.4848399999998
GINEBRA,66970.843,9954.2429,2340.6587900000004,1398.70346,7874.9653,1198.12149,14951.3007,8983.8083,3692.8780000000006,1630.1015129999998,3030.9118399999998,2955.08381,2336.24177,936.00685,2219.08236,242.8619,1211.3972330000001,2014.47666
RON,39696.206,6968.4449,755.232008,846.8281,1876.6097399999999,854.8911899999999,10140.464899999999,4968.0163999999995,1217.3547700000001,940.4026300000002,3624.3268000000003,1416.1475500000001,411.43508,601.4757500000001,1085.226769,50.071622,319.29938000000004,3619.9768999999997
ANIS,19562.466,2859.0085999999997,548.626431,820.9315700000001,1796.98155,294.44865,5262.6884,1827.5594600000002,527.5797699999999,398.84427700000003,574.755436,1728.6893299999997,964.73265,169.81979,967.7983900000002,592.6230800000001,58.52686,168.84964000000002
OTRA BEBIDA CON VINO,42624.240999999995,3292.7212999999997,589.9051900000001,830.03046,3752.6854399999993,1648.6806800000002,14783.5389,8637.4369,2602.1131100000002,1057.335829,1746.31595,1050.19669,449.45631999999995,738.1185199999999,1079.039338,11.554724,58.460545,296.65048
OTR.BEB.ESPIRITUOSAS,104270.567,19835.3148,3157.7309999999998,2155.3348699999997,10638.8935,3587.5070199999996,16802.6022,13060.693800000001,2748.36046,1371.54647,6474.206099999999,7807.40554,1429.3088600000003,2296.8690500000002,6827.6538,1021.66391,820.9565500000001,4234.51935
VINAGRE,60394.503000000004,12415.4006,2286.5725999999995,1351.7988100000002,5454.691899999999,1477.42965,8400.666200000001,7200.7943000000005,1874.14611,1059.1742900000002,3697.4549,4206.2626,2114.8833000000004,890.3988299999999,4635.3475,446.34766,1099.59166,1783.53745
VINAGRE DE VINO,21348.775999999998,3420.9779999999996,673.34996,530.5848500000001,2272.0623,665.6165699999999,3693.8247000000006,2479.6875,853.51074,519.8817799999999,1389.18331,1534.33919,663.52611,289.74283999999994,1318.26743,158.11126000000002,323.57699,562.5314599999999
VINAGRE BALSAMICO,28531.412,7637.804499999999,1165.3123600000004,553.4823999999999,2198.8644999999997,636.34414,2787.6121000000003,3448.396300000001,716.43165,438.84371000000004,1786.8061000000002,1890.98019,1032.09512,459.89642,2377.794,212.76424999999998,518.37631,669.60733
OTROS VINAGRES,10514.312600000001,1356.6181100000003,447.91051,267.731603,983.7649199999998,175.468927,1919.2294,1272.7103800000002,304.203783,100.448834,521.46557,780.9432499999999,419.26206,140.75960800000001,939.2861600000001,75.472175,257.638393,551.39874
TOTAL ZUMO Y NECTAR,395542.65170000005,76673.57568000001,9550.169286999999,11493.771105999998,42894.068119999996,13908.333109,67141.3645,53994.85332,14257.737731,6854.824742000001,14967.348145,21176.360216,7625.144197,3967.3180500000003,18985.870601,2055.6861679999997,4369.986481,25626.243605000003
ZUMO FRUTA REFRI/EXP,111788.273,23607.525000000005,2125.0602,3453.747,10213.9676,1701.11021,15831.996399999998,23486.59,4218.378999999999,1751.20894,4995.2759,3272.546400000001,2215.0952999999995,1640.8511499999997,7082.226299999999,708.0025299999999,1028.66092,4456.0326000000005
ZUMO CONCENTRADO,71512.32740000001,13675.017799999998,1321.6964840000003,2085.6152669999997,6359.33133,3116.9918850000004,14704.550599999999,7661.95243,2362.19962,1969.291381,3074.6882600000004,3506.7523499999998,1535.562347,831.7489049999999,2933.9183,396.471264,1235.998757,4740.538358999999
Z.C.NARANJA Y MEZCL,11180.369999999999,2820.1796,179.718304,99.385747,413.94001000000003,228.01254499999996,1876.9426,1755.5624999999998,557.6655000000001,137.723621,851.9029499999999,821.7732799999999,283.361418,28.418851,680.1948399999999,67.039329,183.59288,194.95526900000002
